"All I Wanna Do"|"Sheryl Crow"|1994|101|"3ZpQiJ78LKINrW9SQTgbXd"|"4TKTii6gnOnUXQHyuo9JaD"|"7dC6axVAeBDpRMmNtRbpwU"
"Thats the Way Love Goes"|"Janet Jackson"|1993|101|"29rQJydAlO0uMyWvRIZxQg"|"4qwGe91Bz9K2T8jXTZ815W"|"7qIuZgsMkRuh7rzi4qVcpg"
"Joyride"|"Roxette"|1991|101|"3Skwc4sh1QHUGcWrFBFWSF"|"2SHhfs4BiDxGQ3oxqf0UHY"|"6Zd1OLqFX5geleqvJ9xtAL"
"Please Forgive Me"|"Bryan Adams"|1993|8|"1HDaENkQhUMm16pjdxZvHn"|"3Z02hBLubJxuFJfhacLSDc"|"6XkXta8AXNmXkZAxM0CYqW"
"It Must Have Been Love"|"Roxette"|1990|101|"6kvoHl80mfCVTv7XnZkjQn"|"2SHhfs4BiDxGQ3oxqf0UHY,4n4n8qkO2VxxG2Q6MZsnWQ"|"3dWX1xFUaalRlaaVpe4EPF"
"Whats Up?"|"Four Non Blondes"|1993|101|"0jWgAnTrNZmOGmqgvHhZEm"|"0Je74SitssvJg1w4Ra2EK7"|"2P8M5eo4zWFD0JJtH4D0iA"
"Cotton Eye Joe"|"Rednex"|1994|101|"0Jg602cHeMCnPez9baacIe"|"22Zqu1yyebVnbve8FxbJ2g"|"3MLXp4rTGt1USufyODvXuz"
"Boombastic"|"Shaggy"|1995|101|"4fxF8ljwryMZX5c9EKrLFE"|"5EvFsr3kj42KNv97ZEnqij"|"40rtksAqnwebfPKWzSL6Iv"
"Mr Vain"|"Culture Beat"|1993|101|"4ih3dyFZoeTdaeJW9mPbOI"|"0BZ3BHzfYwpd3k5TDnvAz8"|"0eVj6uUqoagjDPSOmz2rRj"
"Kiss From a Rose"|"Seal"|1995|101|"3YKptz29AsOlm7WAVnztBh"|"5GtMEZEeFFsuHY8ad4kOxv"|"1mSECpFqHRW6leG4idqTE1"
"Torn"|"Natalie Imbruglia"|1998|101|"0KDaN0HL3TcJVTbXlQCEsS"|"0dlOr0VIysztGWvU1dpjmP"|"6HOvWskl058duikMCVOLcW"
"If You Had My Love"|"Jennifer Lopez"|1999|101|"3x4yV0hW5Ve3TKhFkXSqFn"|"2DlGxzQSjYe5N6G9nkYghR"|"3Gby5NNeNYkMgAnrtEA3lc"
"Wonderwall"|"Oasis"|1996|101|"1qPbGZqppFwLwcBC1JQ6Vr"|"2DaxqgrOhkeH0fpeiQq2f4"|"2u30gztZTylY4RG7IvfXs8"
"Sadeness"|"Enigma"|1991|101|"57h06SZNL6LJ3YKZ1UGCeu"|"3DmG65yHQsMms7WAvrZOdt"|"3idlo0DqoL0k5xP8X9gAAa"
"Children"|"Robert Miles"|1996|101|"4wtR6HB3XekEengMX17cpc"|"2YVF0Ou5zIc4mpgtLIlGN0"|"5vwm8dEf7xGTqUAas8zGdC"
"The Most Beautiful Girl in the World"|"Prince"|1994|9|"6N42RZ3Ez2vtnZowGoTIZV"|"5bHjVR4F2Tfq4Ha6x7K6wU"|"5ed0DmnELSdZNukVQFDSyF"
"Ironic"|"Alanis Morissette"|1996|101|"1d6KS9GH06JAd19uiBy9IE"|"6ogn9necmbUdCppmNnGOdi"|"5Ap3F8CxjjsQKZGASDcHNA"
"Jump"|"Kris Kross"|1992|101|"27AHAtAirQapVldIm4c9ZX"|"2zrZfs23sjuHDv4E6YRmNf"|"5bGumbB29JBPlv4ECVURka"
"Iris"|"The Goo Goo Dolls"|1998|101|"6Qyc6fS4DsZjB2mRW9DsQs"|"2sil8z5kiy4r76CRTXxBCA"|"4UMjBXcRqIgMZ1XumU2x5T"
"Pretty Fly "|"Offspring"|1999|101|"3SFXsFpeGmBTtQvKiwYMDA"|"5LfGQac0EIXyAN8aUwmNAQ"|"2RNTBrSO8U8XjjEj9RVvZ5"
"Blaze of Glory"|"Bon Jovi"|1990|101|"1sUTfgduT0WIQO8kXKXxLC"|"6h2bWHWTJL38N8dqocVaif"|"5QsPmoN7UK8tL5NRtSuC2Y"
"What is Love?"|"Haddaway"|1993|101|"2IHaGyfxNoFPLJnaEg4GTs"|"0Suv0tRrNrUlRzAy8aXjma"|"1LAx7yCVbGwskdnGDof8SC"
"More Than Words"|"Extreme"|1991|101|"1gVgkQFOKa8Wc1HYsJtPdH"|"6w7j5wQ5AI5OQYlcM15s2L"|"7DKHQxJTI32UyCdDdGwvRC"
"Rhythm is a Dancer"|"Snap"|1992|101|"4RADreHMvMkZwsPgPr9z5c"|"2FrKQPjJe4pVMZOgm0ESOx"|"2TrNT4qm7qDIRTUVn9jBW4"
"Take a Bow"|"Madonna"|1995|2|"7izFzcBTx3DVXFeFYDeZKB"|"6tbjWDEIzxoDsBA1FuhfPW"|"43lok9zd7BW5CoYkXZs7S0"
"Scream"|"Michael Jackson & Janet Jackson"|1995|101|"4LD5dhQ3kqpqe14sGPDtBC"|"3fMbdgg4jU18AjLCKBhRSm,4qwGe91Bz9K2T8jXTZ815W"|"3OBhnTLrvkoEEETjFA3Qfk"
"Mmm Mmm Mmm Mmm"|"Crash Test Dummies"|1994|101|"76nvqWPFucUra1xCkN1tnD"|"1YEGETLT2p8k97LIo3deHL"|"6MEFBcD0a87GMYiHW3VsVI"
"Scatman "|"Scatman John"|1995|101|"623rRTKwGmgjH6sjE9uWLh"|"4omQQTNN7ILiMsSB2k9eqX"|"2MRWFajfjxfLAF3wwmdv5j"
"Together Again"|"Janet Jackson"|1998|101|"1GrikfH0jDejDvrxo84n4P"|"4qwGe91Bz9K2T8jXTZ815W"|"6ZANEjETQ9L9pjBuvOAhCQ"
"Kiss Me"|"Sixpence None The Richer"|1999|101|"754kgU5rWscRTfvlsuEwFp"|"0lJlKQvuM2Sd9DPPyUXcHg"|"0PrcwzkQVEy4y6JPvT5bix"
"Im Too Sexy"|"Right Said Fred"|1991|101|"2WElktskrNJEwgpp5Vouxk"|"15ajdFAi5bjj5pS9laBfBL"|"1qgGxfnTXeBOkBNnLzDi36"
"Never Ever"|"All Saints"|1998|101|"6ZqShH7EyyJ5ofSs8CZ9pT"|"5TDVKqW9uhqGjwwwKGuma4"|"6r4YLc7bwXIkDdYPB8oBNq"
"Under the Bridge"|"Red Hot Chili Peppers"|1992|101|"3d9DChrdc6BOeFsbrZ3Is0"|"0L8ExT028jH3ddEcZwqJJ5"|"30Perjew8HyGkdSmqguYyg"
"One of Us"|"Joan Osborne"|1996|101|"1xNmF1Uep5OGutizZSbKvd"|"0djV4iaxhNfYWpH60ia85o"|"1qgjfFOO3IMDimAuAWZLLt"
"Gonna Make You Sweat "|"C&C Music Factory"|1991|101|"7eheoW4hxrH51ww2QePVwF"|"7krx6UBDKLwE0q3s3fesqF"|"7wlnHCWKkBXBWtYgpaCaz7"
"Something About the Way You look Tonight"|"Elton John"|1997|101|"5LjSxAIKwyZvQqJ04ZQ0Da"|"3PhoLpVuITZKcymswpck5b"|"3g61rwvRs1NPeVBxuAMmHZ"
"The River of Dreams"|"Billy Joel"|1993|101|"30qVCFYKBtAENjTIBA8FPZ"|"6zFYqv1mOsgBRQbae3JJ9e"|"4HPnwQJAEvTY910q4RNeOu"
"Hold Me, Thrill Me, Kiss Me, Kill Me"|"U2"|1995|4|"5TsHqbDKaSs4ECZX0045YS"|"51Blml2LZPmy7TTiAg47vQ"|"5I099NUhbRrXaxnxQagElv"
"Return to Innocence"|"Enigma"|1994|101|"2UKkLqST2xWpK8n1b0Xr5Z"|"3DmG65yHQsMms7WAvrZOdt"|"1t4hf9yHMQBoTz2CxTBJKj"
"Here Comes the Hotstepper"|"Ini Kamoze"|1995|101|"3DWS2ZgcoQgfFm7uEnzYMI"|"1VJspRsoC6c0bvqhnSiFCs,0rlS0SzVFk8BoiAW0fGBbN"|"4xylgI6zPzJlHY8iZXAeK9"
