"Dont Stop the Music"|"Rihanna"|2007|101|"0ByMNEPAPpOR5H69DVrTNy"|"5pKCCKE2ajJHZ9KAiaK11H"|"3JSWZWeTHF4HDGt5Eozdy7"
"Stan"|"Eminem"|2000|1|"3UmaczJpikHgJFyBTAJVoz"|"7dGJo4pcD2V6oG8kP0tJRR,2mpeljBig2IXLXRAFO9AAs"|"6t7956yu5zYf5A829XRiHC"
"Beautiful"|"Christina Aguilera"|2003|101|"3TCauNPqFiniaYHBvEVoHG"|"1l7ZsJRRS8wlW3WfJfPfNS"|"2USigX9DhGuAini71XZEEK"
"Bad Day"|"Daniel Powter"|2005|101|"0mUyMawtxj1CJ76kn9gIZK"|"7xTcuBOIAAIGDOSvwYFPzk"|"4zhigAhPwqp43XVHBiVeQI"
"Boulevard of Broken Dreams"|"Green Day"|2005|101|"5GorCbAP4aL0EJ16frG2hd"|"7oPftvlwr6VrsViSDV7fJY"|"3id4t9IqRoB1f1smOERtrY"
"A Little Less Conversation"|"Elvis Presley & JXL"|2002|101|"2VyaDLXwqEk6bs7w9cLtm4"|"3p7B1IfRoqypSbFM6dLHsB"|"4uNSqk9srGIFTsCVSCvpn1"
"Promiscuous"|"Nelly Furtado & Timbaland"|2006|101|"15bNHO59ROPdGnMCzou9zh"|"2bzICNq3gKanSdWuzTF9VS"|"1CPbPGNCdhIOqriXX2iiRI"
"Oops!... I Did it Again"|"Britney Spears"|2000|3|"6naxalmIoLFWR0siv8dnQQ"|"26dSoYclwsYLMAKD3tpOr4"|"5PmgtkodFl2Om3hMXONDll"
"Bye, Bye, Bye"|"N Sync"|2000|101|"62bOmKYxYg7dhrC6gH9vFn"|"6Ff53KvcvAj5U7Z1vojB5o"|"20RMokVwJ2wjQ0s8FOdOFC"
"It Wasnt Me"|"Shaggy & Ricardo RikRok Ducent"|2001|101|"1quVAdCnlW72ucc1A4kNrl"|"5UloVKzUNJcjORzhhTWWiJ"|"3Ic5fhlEwuAAzjhw1twgCr"
"Cant Fight the Moonlight"|"LeAnn Rimes"|2001|101|"2AogRMqARWyUP7VQ3gmSoY"|"2d3VHzlOEwXvmBdS4pzOPL"|"7uBPEVNhaQa2G68Rd6mToK"
"Angel"|"Shaggy"|2001|101|"7FDV5ELOJHCGLe52AnttEd"|"5EvFsr3kj42KNv97ZEnqij,4hB4SmzreXMTGWYj7KQ7QN"|"3MT88SSyxQGbqYXj4LVk3b"
"White Flag"|"Dido"|2003|101|"3adnLFXKO5rC1lhUNSeg3N"|"2mpeljBig2IXLXRAFO9AAs"|"6PEApt1cBh2EtWeXMKZJzo"
"Ms Jackson"|"OutKast"|2001|101|"0I3q5fE6wg7LIfHGngUTnV"|"1G9G7WwrXka3Z1r7aIDjI7"|"2tm3Ht61kqqRZtIYsBjxEj"
"Let Me Love You"|"Mario"|2005|101|"3ibKnFDaa3GhpPGlOUj7ff"|"20s0P9QLxGqKuCsGwFsp7w"|"7EXstuWka51pNFzEAidEol"
"Say It Right"|"Nelly Furtado"|2007|101|"5AtFypwxB2ShXSxNj12dEd"|"2jw70GZXlAI8QzWeY2bgRc"|"1E7rOrC4uJb0YHyGJ6YOlC"
"Gold Digger"|"Kanye West & Jamie Foxx"|2005|101|"0oLeLEdz77xciHVi9CrpBu"|"2vz7OiMidHXXQ8NpZjeT3L"|"5hiLm3ORUNKh5CXZu25XLP"
"Dont Phunk With My Heart"|"The Black Eyed Peas"|2005|6|"6oGP043eLsIqrHWP0Ivb3Z"|"34gEhroq1JVwlU5p8advmp"|"5kthdznS7EgZJXdAs4c8YH"
"Lose My Breath"|"Destinys Child"|2004|101|"4dvQg9sD8k9y4qiEURuj8v"|"1Y8cdNmUJH7yBTd9yOvr5i"|"0b6ivSFfDs38MG7aLn9rvO"
"Hollaback Girl"|"Gwen Stefani"|2005|101|"0LzrhCZFXW94Y8nwtTuRlw"|"4yiQZ8tQPux8cPriYMWUFP"|"3Lqn8M0QxPLIPRJ4nUKTGN"
"Maria Maria"|"Santana"|2000|101|"3XKIUb7HzIF1Vu9usunMzc"|"6GI52t8N5F02MxU0g5U69P,782IpIScTpnDhYb9hyxOu1"|"10aiDpdFGyfCFEcqpx6XTq"
"Stronger"|"Kanye West"|2007|101|"4fzsfWzRhPawzqhX8Qt9F3"|"5K4W6rqBFWDnAN6FQUkS6x"|"5fPglEDz9YEwRgbLRvhCZy"
"Hero"|"Enrique Iglesias"|2001|101|"24Gxm7Eh7tO83E26LG0CsY"|"7qG3b048QCHVRO5Pv1T5lw"|"6whfi6LNFoQnkvrQAWwZix"
"The Way I Are"|"Timbaland & Keri Hilson"|2007|101|"2bLqfJjuC5syrsgDsZfGmn"|"5Y5TRrQiqgUO4S36tzjIRZ,63wjoROpeh5f11Qm93UiJ1,4TLCPR1sMYoNU1jA7O4uww"|"4BxB8U8QgpR4UCvJ0moj8Z"
"I am Yours"|"Jason Mraz"|2008|101|"2Pbomd7LrbachQjebqnZ25"|"6dVMmfrjLJR2NfmOZS5o3o"|"1xPYkpG3E7vZfhLPca1GGe"
"A Thousand Miles"|"Vanessa Carlton"|2002|101|"4w1lzcaoZ1IC2K5TwjalRP"|"5ILrArfIV0tMURcHJN8Q07"|"5e7T2qUigzt0oIr50KsOld"
"Meet Me Half Way"|"The Black Eyed Peas"|2009|6|"5MUwXmtjn3QwovwkTlwXiY"|"7ihHolAdjjtkPQNBV3dwwX"|"507XbAagd8jtlEIOlqJa25"
"All summer long"|"Kid Rock"|2008|101|"5rX6C5QVvvZB7XckETNych"|"7dOBabd5O4CvKrg4iriHTM"|"2xChdOg0PvxzHzE1BooUpI"
"I Dont Feel Like Dancin"|"The Scissor Sisters"|2006|101|"7xW5KvqEZ3u71X8oFATbcx"|"63mUiSpYZTSGIdZR4c4kkD"|"5ptYnVuR7VMGEGu9CI34GU"
"Smack That"|"Akon"|2006|101|"2kQuhkFX7uSVepCD3h29g5"|"0z4gvV4rjIZ9wHck67ucSV,7dGJo4pcD2V6oG8kP0tJRR"|"6kzoWb4UzvKYgbDfAwgaFq"
"Just Lose It"|"Eminem"|2004|1|"0qcjuYtMWhBjXg0Xwt5SzS"|"7dGJo4pcD2V6oG8kP0tJRR"|"1kTlYbs28MXw7hwO0NLYif"
"Love Dont Cost a Thing"|"Jennifer Lopez"|2001|101|"1fgvJXlcZ7uIddMpqsqw0L"|"2DlGxzQSjYe5N6G9nkYghR"|"76QqoE30i9HVwxtxYMkWXT"
"Viva La Vida"|"Coldplay"|2008|5|"1mea3bSkSGXuIRvnydlB5b"|"4gzpq5DPGxSnKTe4SA8HAU"|"1CEODgTmTwLyabvwd7HBty"
"Axel F"|"Crazy Frog"|2005|101|"2Ea1iuiNtpR9BcFlQYRE5d"|"4J3wzDMI97AlGimdiVcaLb"|"5s5qrpmEYDwGGp95MxBX1V"
"SOS "|"Rihanna"|2006|101|"30cSNer6TV8x2utjULVeQ5"|"5pKCCKE2ajJHZ9KAiaK11H"|"2JdjS6jjOml7nt7Yjo0nnh"
"Follow Me"|"Uncle Kracker"|2001|101|"4KoecuyOpZaNFZ0UqVsllc"|"2DnqqkzzDKm3vAoyHtn8So"|"0Fc7RtFLwtDz5pD622l7kQ"
"My Band"|"D12"|2004|101|"4XHQyvbrBsQaaBUW1VvmsL"|"5Qi4Bb7a8C0a00NZcA77L0"|"61EgDesQnFVyYf2UneM9PQ"
"Hey There Delilah"|"Plain White Ts"|2007|101|"4RCWB3V8V0dignt99LZ8vH"|"1g1yxsNVPhMUl9GrMjEb2o"|"4vUClKTFaDWnsHE8rK52GY"
"American Pie"|"Madonna"|2000|2|"1vo6TY0FyLRBTXohxvflhJ"|"6tbjWDEIzxoDsBA1FuhfPW"|"3VMwwLeNAMWBdVIgbF6m2v"
"Single Ladies "|"Beyonce"|2009|8|"5R9a4t5t5O0IsznsrKPVro"|"6vWDO969PvNqNYHIOW5v0m"|"39P7VD7qlg3Z0ltq60eHp7"
"Disturbia"|"Rihanna"|2008|101|"2VOomzT6VavJOGBeySqaMc"|"5pKCCKE2ajJHZ9KAiaK11H"|"3JSWZWeTHF4HDGt5Eozdy7"
"Aint No Other Man"|"Christina Aguilera"|2006|101|"7huo2wvrCgRucUsjdSDLQV"|"1l7ZsJRRS8wlW3WfJfPfNS"|"0zRJsgzHZUUdk8Rjk6Segd"
"The Real Slim Shady"|"Eminem"|2000|1|"3yfqSUWxFvZELEM4PmlwIR"|"7dGJo4pcD2V6oG8kP0tJRR"|"6t7956yu5zYf5A829XRiHC"
"The Sweet Escape"|"Gwen Stefani & Akon"|2007|101|"3AHFzRp4PNx3rjpo7ewfqq"|"6aLDS9oOXpit8wJTtueP8g"|"75Tx02paeIbYGfLmaJZdZk"
"Dragostea Din Tei"|"O-Zone"|2004|101|"4nnHlGaBwJHb1rBetqj0Yl"|"5M5PjPSiKeXynM6Ohu350r"|"5Tz9AVbzCljIpaOs8TnJmt"
"Rehab"|"Amy Winehouse"|2007|101|"1L5tZi0izXsi5Kk5OJf4W0"|"6Q192DXotxtaysaqNPy5yR"|"097eYvf9NKjFnv4xA9s2oV"
"Ignition"|"R Kelly"|2003|101|"5dNfHmqgr128gMY2tc5CeJ"|"2mxe0TnaNL039ysAj51xPQ"|"35Ea7OWXZPZB1vAPiaEGOM"
"Take a Bow"|"Rihanna"|2008|101|"3goSVuTt3fDYDP6kRnFwuL"|"5pKCCKE2ajJHZ9KAiaK11H"|"3JSWZWeTHF4HDGt5Eozdy7"
