"Mull of Kintyre"|"Wings"|1977|7|"24RwOcKkC0hdiN1j3zjN1E"|"3sFhA6G1N0gG1pszb6kk1m"|"3ukVviHMHQj6H1tMjRjrY5"
"Raindrops Keep Falling On My Head"|"B J Thomas"|1970|101|"5NSNSFqQAAnLxGiY2u8C7A"|"0uUNzXylqsZdmFDwdxaP1V"|"1BRBTQ7m8LjXI3ObjaBkD1"
"Its a Heartache"|"Bonnie Tyler"|1978|101|"6XwmOknVeAwN3OQv1lIzCc"|"0SD4eZCN4Kr0wQk56hCdh2"|"5Z4U2T75N260P60v0LA2Kv"
"Dont Stop Til You Get Enough"|"Michael Jackson"|1979|101|"2tvrkU9H5JwdgFEpK3lX17"|"6VC4x9OR1Iel3QguwceIYr,0E3mYRORrhR4gC4tuQOvRP"|"7lgVsBe7PWP9Kc6lVV1oG2"
"SOS"|"Abba"|1975|5|"51NPkIwKZTgZjms8UK7Dep"|"0LcJLqbBmaGUft1e9Mm8HV"|"6bFAl6pMgliFZ03E6AaDhr"
"Joy to the World"|"Three Dog Night"|1971|101|"2ymeOsYijJz09LfKw3yM2x"|"4FAEZeJcsYYBkNq2D3KGTV"|"2v8XEhOPoKX7iVWq5mWWBM"
"Im Not in Love"|"10cc"|1975|101|"5HQEmiV2lKnSO6qa2fsR7x"|"6i6WlGzQtXtz7GcC5H5st5"|"1CMgmJjMFskwwmK8h8j1Oj"
"Spirit in the Sky"|"Norman Greenbaum"|1970|101|"0jvN7eQJJt4nxQzgQfZ1SP"|"7f8LNBVXN0h35veHrpxQFL"|"05qYXT9UP6pXR9u0BtntD1"
"You Aint Seen Nothin Yet"|"Bachman-Turner Overdrive"|1974|101|"0HOrDVS349XFcpCYsO2hAP"|"5q4AzEtCoYJyXjMMoEkSU5"|"3TtCMt4XLddj9PQeVBfsK1"
"Brown Sugar"|"The Rolling Stones"|1971|2|"61UuPxxYUvacEH6SHIK3sU"|"22bE4uQ6baNwSHPVcDxLCe"|"29m6DinzdaD0OPqWKGyMdz"
"December 1963 "|"The Four Seasons"|1976|101|"1hQFF33xi8ruavZNyovtUN"|"6mcrZQmgzFGRWf7C0SObou"|"7fbHVufa1ZvEWWpDppEXHU"
"Tonights the Night "|"Rod Stewart"|1976|8|"10LRRKPmx8uHcSxLVWK0ct"|"2y8Jo9CKhJvtfeKOsYzRdT"|"7nge8Pafna5rU1a0ek7dKN"
"Kiss & Say Goodbye"|"The Manhattans"|1976|101|"0rHiGIRASJq8snJGFJMpnI"|"1DpIDwg8FGD50N9Tfunfsf"|"3FlfDtvO4nTwdfJQRzLgyv"
"Id Love You to Want Me"|"Lobo"|1973|101|"71CXzHYYOyNqgtVFpNdeCS"|"1sldhz8tzC100cRAdfnMht"|"27rTUUNLERkGxzXxBr1d1u"
"Love Will Keep Us Together"|"Captain & Tennille"|1975|101|"4pCNJwixy2ImFncaPY2yE2"|"7BEfMxbaqx6dOpbtlEqScm"|"3GUxesVyOehInaxJyCTh6d"
"Knock On Wood"|"Amii Stewart"|1979|101|"6120uJUyg6QDzaAJUosTx5"|"7GPNaPWw3STF8NYp39pd8G"|"4GmEpUaXxyJ9YhO8pzIa2V"
"Popcorn"|"Hot Butter"|1972|101|"6Z5wWOqBfk4G3bP1KF2Vbj"|"2vaRrv3i7PDOXPEue24qe5"|"5A8Yx93pjDI0gi8HhmI3v6"
"Whole Lotta Love"|"Led Zeppelin"|1970|6|"0hCB0YR03f6AmQaHbwWDe8"|"36QJpDe2go2KgaRleHCDTp"|"70lQYZtypdCALtFVlQAcvx"
"Kiss You All Over"|"Exile"|1978|101|"3FGcQkWQlkeB82RdZwlw8V"|"2enKa9Yqr6PZy3xGlxQEu7"|"7orQwVEEjByRj9hT98frwo"
"Beautiful Sunday"|"Daniel Boone"|1972|101|"6DqNZJ4hhBYd8qj9WbpSTJ"|"3M5aUsJmembbwKbUx434lS"|"1zIYkabmjvLqvayckAYBfC"
"The Ballroom Blitz"|"The Sweet"|1973|101|"3Pu3IChaAoa5EjgUBv5F6x"|"3JaAGmSTpJK35DqWrDUzBz"|"3PsFboiPeObjAc6gbQHt54"
"Lola"|"The Kinks"|1970|101|"0UAJH0k4k3slcE83a9UGCe"|"1SQRv42e4PjEYfPhS0Tk9E"|"4jaLfcNpIrOgcPyXuuiHTi"
"Theme From Shaft"|"Isaac Hayes"|1971|101|"7KMILVTQdVS4zQ8ilTcpRO"|"3IKV7o6WPphDB7cCWXaG3E"|"5HAXYSqdNjjbvoFrXwtrBw"
"Chiquitita"|"Abba"|1979|5|"4g5LUzHFRr4Zlok8KzERmI"|"0LcJLqbBmaGUft1e9Mm8HV"|"0zdZSyxWaYmaRMPeUHcG1K"
"Shes a Lady"|"Tom Jones"|1971|101|"5JnHzjo25FY1fMQMQVOawB"|"1T0wRBO0CK0vK8ouUMqEl5"|"1t0bCr3iI98gdcfwZ2YeVX"
"We Dont Talk Anymore"|"Cliff Richard"|1979|101|"3Ug96zKa29P3vICEEcYajZ"|"2nvKpWcP8etYTq4JrRiUiy"|"2QV9SouhSHFNpls0Dvyoo5"
"The Way We Were"|"Barbra Streisand"|1974|101|"1vZTgn4JXWMahR8r99ug5H"|"7jmTilWYlKOuavFfmQAcu6"|"0vTu2dD57pVlPvd3pfxUSS"
"Silly Love Songs"|"Wings"|1976|7|"3uiMBldZ07pW0ySHDX5gzE"|"3sFhA6G1N0gG1pszb6kk1m"|"3eN0kcFvDvdpjAvv1qZa4D"
"Miss You"|"The Rolling Stones"|1978|2|"3hJLKtTpgct9Y9wKww0BiR"|"22bE4uQ6baNwSHPVcDxLCe"|"1Jv2AqzhgsduUik2p4k3cS"
"Grease"|"Frankie Valli"|1978|101|"5Vrczz39CvlD3OGCa6utoA"|"3CDKmzJu6uwEGnPLLZffpD"|"0o2oPAxKGui4tvrrNgDtkc"
"Up Around the Bend"|"Creedence Clearwater Revival"|1970|101|"36gPq8WG7tDxrblyGVUCiT"|"3IYUhFvPQItj6xySrBmZkd"|"4GLxEXWI3JiRKp6H7bfTIK"
"Heart of Gold"|"Neil Young"|1972|101|"1Q1b8eVkUPGlpSArl8JAVw"|"6v8FB84lnmJs434UJf2Mrm"|"2l3QxNo4QubBNmVKxLeum0"
"Yellow River"|"Christie"|1970|101|"4VnzKUBMB6cvog8Jvv1few"|"0HoeFrrKutiio4HJtXN0Sn"|"0YtUDtmBOGWAerJN70aCUR"
"Yes Sir, I Can Boogie"|"Baccara"|1977|101|"76709jfVPvKWp7ChPQjCk7"|"4dn4KQgTE4P3jrwa3iIVzQ"|"4p1GnIVsPGw6p7Gpc8W2Hh"
"Three Times a Lady"|"The Commodores"|1978|101|"4ztwMHfPZhPoruZdBbgriM"|"6twIAGnYuIT1pncMAsXnEm"|"5ZsWgDWvZ2luAHlczO8h2o"
"Shadow Dancing"|"Andy Gibb"|1978|101|"3unwRUV5qbjMmH3NJtaODy"|"4YPqbAiLzBg5DIfsgQZ8QK"|"3Ru1PEQBFI88kBIWcPGGS8"
" Close to You"|"Carpenters"|1970|101|"50q2aUjWoTn6CJIfSPRJQA"|"1eEfMU2AhEo7XnKgL7c304"|"1CsuCA05y9r7ftG9bGGtWV"
"I Was Made For Lovin You"|"Kiss"|1979|101|"07q0QVgO56EorrSGHC48y3"|"07XSN3sPlIlB2L2XNcTwJw"|"4FA68GsblSfvKZZRfM1tI1"
"Knock Three Times"|"Tony Orlando & Dawn"|1971|101|"5eieTS268veCXyZoLoy7eP"|"72NXpYBIaTfEeAAsxXLs0P"|"3SZtvt7lV1H4YN9tKVURJR"
"Nights in White Satin"|"The Moody Blues"|1972|101|"6L5BZEcZmD6RBJnimzlyKr"|"5BcZ22XONcRoLhTbZRuME1"|"3JyYXOBRAuc3XFQxFxrEcM"
"Lady Marmalade "|"Patti LaBelle"|1975|101|"3GGcwG519BTMdvMeFy7meT"|"0ty0xha1dbprYIUAQufkFn"|"2fgrmnOGJzwU79xlHe4Iub"
"You Light Up My Life"|"Debbie Boone"|1977|101|"3dFR132gzO8jxD57R2gid3"|"1UkHCANZmdkKyVNvTLMrcJ"|"3fl9x5Bw9I6wpxM13wbpRm"
"The First Time Ever I Saw Your Face"|"Roberta Flack"|1972|101|"0SxFyA4FqmEQqZVuAlg8lf"|"0W498bDDNlJIrYMKXdpLHA"|"2ARWEOvaUgm4FSj25MpY6F"
"The Joker"|"Steve Miller Band"|1974|101|"1bp2IO61zbQrbWNmKKxg3f"|"6QtGlUje9TIkLrgPZrESuk"|"5uYNj1HkZrWKAkhEYcGmJr"
"Fox On the Run"|"The Sweet"|1975|101|"66gG8RzSA2sVQwME8e43wX"|"3JaAGmSTpJK35DqWrDUzBz"|"7I5IWDrFPKeqhRSnd6QrXG"
"Wuthering Heights"|"Kate Bush"|1978|101|"5YSI1311X8t31PBjkBG4CZ"|"1aSxMhuvixZ8h9dK9jIDwL"|"5NKTuBLCYhN0OwqFiGdXd1"
"Goodbye Yellow Brick Road"|"Elton John"|1973|1|"4IRHwIZHzlHT1FQpRa5RdE"|"3PhoLpVuITZKcymswpck5b"|"5WupqgR68HfuHt3BMJtgun"
"Let Your Love Flow"|"Bellamy Brothers"|1976|101|"064SVQsmWl5EF0zahmzkQk"|"5iB5AWIa7qreioi0AF3Bxa"|"77EM0wkGevYQcBo1AJt7B0"
"Dont Let Me Be Misunderstood"|"Santa Esmerelda"|1977|101|"6rhVKeUhQTGLIRmQOfc9Wo"|"0iGmfKLgK5eSMgHp8YgLnS"|"77EM0wkGevYQcBo1AJt7B0"
"We Are the Champions"|"Queen"|1977|101|"7ccI9cStQbQdystvc6TvxD"|"1dfeR4HaWDbWqFHLkxsg1d"|"6Di4m5k1BtMJ0R44bWNutu"
"Its Too Late"|"Carole King"|1971|101|"12q3V8ShACq2PSWINMc2rC"|"319yZVtYM9MBGqmSQnMyY6"|"12n11cgnpjXKLeqrnIERoS"
"Instant Karma"|"John Lennon"|1970|101|"7iFAmqShDyQJ3mGtCSFf44"|"4x1nvY2FN8jxqAFA0DA02H,2s4tjL6W3qrblOe0raIzwJ"|"11PbNeILuOF2AK1qpS3ozg"
"Video Killed the Radio Star"|"Buggles"|1979|101|"6t1FIJlZWTQfIZhsGjaulM"|"057gc1fxmJ2vkctjQJ7Tal"|"5KKpKvLOS4tCV7cSOwIOWF"
"Superstition"|"Stevie Wonder"|1973|101|"1h2xVEoJORqrg71HocgqXd"|"7guDJrEfX3qb6FEbdPA5qi"|"4E1itnJOhTMRSATNaxh0Sq"
