"Take My Breath Away"|"Berlin"|1986|101|"15MJ5NThPjj6xhPcts8MiY"|"2aS6jYh7ysTL1ZUsHneNgM"|"6K8iDZW8jPaoiqSzFFebJA"
"Dont You Want Me"|"The Human League"|1982|101|"3L7RtEcu1Hw3OXrpnthngx"|"1aX2dmV8XoHYCOQRxjPESG"|"3ls7tE9D2SIvjTmRuEtsQY"
"La Bamba"|"Los Lobos"|1987|101|"0uMMLry3hzWGn3q3loqMkm"|"6OWapcJm9xd55ci9CYbAuT"|"0FPwLfwQWd91kV5rZTzMlZ"
"Rock Me Amadeus"|"Falco"|1986|101|"0DfG1ltJnZyq4Tx3ZLL7ZU"|"0hLd40hVpRDGENe4KGZLnW"|"4shdkbv0jIstZhSrpMR9wh"
"Do They Know Its Christmas?"|"Band Aid"|1984|101|"0247StOpd3AkeBQzANX4Zf"|"35S20clEkkSNUo23ViaslZ"|"0Q96oESySVI3gLFTkhttn5"
"I Want to Know What Love Is"|"Foreigner"|1985|101|"1JLn8RhQzHz3qDqsChcmBl"|"6IRouO5mvvfcyxtPDKMYFN"|"4oQhDQDKMeI6IMlwpXt3j8"
"Thats What Friends Are For"|"Dionne Warwick & Friends"|1986|101|"1cOj24fUMnBSXhtp7waHVW"|"2JSjCHK79gdaiPWdKiNUNp,3PhoLpVuITZKcymswpck5b,2aXiJJHJei5BmCykxI37y0,7guDJrEfX3qb6FEbdPA5qi"|"0HpZFxWfSL8V4wzEtUvGFo"
"Funkytown"|"Lipps Inc"|1980|101|"0KQh7AuuZvpTKWhcJa8Pbr"|"0lwRI7lvmlRY5DiA5Xa6wQ"|"2a9NqNKkXva9vZanCUmOjc"
"Whats Love Got to Do With It?"|"Tina Turner"|1984|101|"3Be7CLdHZpyzsVijme39cW"|"23fqKkggKUBHNkbKtXEls4,1zuJe6b1roixEKMOtyrEak"|"1JFKchcdu3ewuhA5PIHWno"
"Girls Just Wanna Have Fun"|"Cyndi Lauper"|1984|101|"0xs0ewnEb6c2DlY7LjOD7t"|"2BTZIqw0ntH9MvilQ3ewNY"|"0pvhletDH7CphbKErUtPCF"
"Lets Dance"|"David Bowie"|1983|101|"3ix6K4wZY29bCujrSznwFZ"|"0oSGxfWSnnOXhD2fKuz2Gy"|"4NwG11AsDJluT732lSjMrV"
"Relax"|"Frankie Goes To Hollywood"|1984|101|"2K22nUTdyr48JDwI5t906t"|"1mZu3rO7qSD09GdDpePHhY"|"0FU4Eo42Oyg1We3eRrOf4m"
"Endless Love"|"Diana Ross & Lionel Richie"|1981|101|"7j0XV1iJznHO5hFF1esjC5"|"2iVKLXu9tVj0Dhm0tNrfSP"|"7a1hXrnSJw1AaVNCYiBu0u"
"Faith"|"George Michael"|1987|101|"0HEmnAUT8PHznIAAmVXqFJ"|"19ra5tSw0tWufvUp8GotLo"|"34K1Kvskt9arWy8E1Gz3Lw"
"Abracadabra"|"Steve Miller Band"|1982|101|"2E2ZVy2fxslpAUgbb4zu84"|"6QtGlUje9TIkLrgPZrESuk"|"0afS7TjKOoq8LzTx9CgOnu"
"Papa Dont Preach"|"Madonna"|1986|1|"6A8OnjnpShshNpcqWtZRjr"|"6tbjWDEIzxoDsBA1FuhfPW"|"6fmnT17jc2Sc69q3nza1eD"
"Shout"|"Tears For Fears"|1985|101|"2gQaQUhDCNGfBVXTvxAmXQ"|"4bthk9UfsYUYdcFyqxmSUU"|"7y7459SFZReE5Wec4hejv5"
"Another One Bites the Dust"|"Queen"|1980|7|"57JVGBtBLCfHw2muk5416J"|"1dfeR4HaWDbWqFHLkxsg1d"|"6wPXUmYJ9mOWrKlLzZ5cCa"
"With Or Without You"|"U2"|1987|3|"6ADSaE87h8Y3lccZlBJdXH"|"51Blml2LZPmy7TTiAg47vQ"|"5y6wlw1LnqFnQFruMeiwGU"
"Walk Like an Egyptian"|"The Bangles"|1986|101|"1Jwc3ODLQxtbnS8M9TflSP"|"51l0uqRxGaczYr4271pVIC"|"4yaX6Gmlvo42PnGgBdhzGf"
"Tainted Love"|"Soft Cell"|1981|101|"58E1XVmZTODC67YNjneuXM"|"6aq8T2RcspxVOGgMrTzjWc"|"1R4TikWrz6Mz53aB66dZRn"
"Centrefold"|"J Geils Band"|1982|101|"5reWGxC7kNbswU90zC90BB"|"7iFUYe1KDzmMGlvCSbL6nw"|"5lp2mw9FF1pcgAqiFqZxOy"
"Wake Me Up Before You Go Go"|"Wham!"|1984|101|"0ikz6tENMONtK6qGkOrU3c"|"5lpH0xAS4fVfLkACg9DAuM"|"02f3y3NTsddjdUMoNiBppI"
"West End Girls"|"The Pet Shop Boys"|1986|101|"3aQ06wb25CWisjA91kqgB4"|"2ycnb8Er79LoH2AsR5ldjh"|"4wcFyCDvWuIAIIfemgtNUv"
"A Groovy Kind of Love"|"Phil Collins"|1988|5|"5OHUTC4EvTbL0DuZQRIGGX"|"4lxfqrEsLX6N1N4OCSkILp"|"7KZTL6gFUUCzNw4FfjVqCF"
"Total Eclipse of the Heart"|"Bonnie Tyler"|1983|101|"7wuJGgpTNzbUyn26IOY6rj"|"0SD4eZCN4Kr0wQk56hCdh2"|"0VJI3wpebzRyVHq0eZQidb"
"Say You, Say Me"|"Lionel Richie"|1985|101|"17CPezzLWzvGfpZW6X8XT0"|"3gMaNLQm7D9MornNILzdSl"|"5IvqScO5vIXQ2zrxtpCVHf"
" the Time of My Life"|"Bill Medley & Jennifer Warnes"|1987|101|"4BFMQ15vXr626UOoZL8bUI"|"1XE70WwxhnrXNAJYQQ9ygx,1BwHztAQKypBuy5WBEdJnG"|"2Ll0rYVkAHV0QT7P2vknQc"
"Dont Worry Be Happy"|"Bobby McFerrin"|1988|101|"4hObp5bmIJ3PP3cKA9K9GY"|"2FjkZT851ez950cyPjeYid"|"4zhRkgoZKC2xCPPys1gK4b"
"She Drives Me Crazy"|"Fine Young Cannibals"|1989|101|"4d6eqRtpDX7tydHJGDZUBQ"|"20p5D2KrE8CGuOjHtxsyTp"|"6CoeDRu0SmpFtLZMcRTO2F"
"All Night Long "|"Lionel Richie"|1983|101|"2Wb9ejnmy27DUTUe9YF5Ew"|"3gMaNLQm7D9MornNILzdSl"|"1W1b52vaEcE3wfWk4WQH6q"
"The Look"|"Roxette"|1989|101|"79LdvxXi5JYUjhnO7v9Fi3"|"2SHhfs4BiDxGQ3oxqf0UHY"|"487Xg1a57O6pDfkyYcbuFx"
"Red Red Wine"|"UB40"|1983|101|"4uOKFydzAejjSFqYbv1XPt"|"69MEO1AADKg1IZrq2XLzo5"|"05owfigVGpgPe7RKJG1hum"
"Eternal Flame"|"The Bangles"|1989|101|"5MoDQWMDMaAGDEiWsJfeCi"|"51l0uqRxGaczYr4271pVIC"|"4yaX6Gmlvo42PnGgBdhzGf"
"I Still Havent Found What Im Looking For"|"U2"|1987|3|"6wpGqhRvJGNNXwWlPmkMyO"|"51Blml2LZPmy7TTiAg47vQ"|"5y6wlw1LnqFnQFruMeiwGU"
"Right Here Waiting"|"Richard Marx"|1989|101|"4LFwNJWoj74Yd71fIr1W8x"|"0grdhNhiRLFBaFVyybqsj6"|"0Zf6FJVyK6qUxmg1WMNruG"
"Woman"|"John Lennon"|1981|101|"0GGxVTb0UwDwdaKNjBdCn3"|"4x1nvY2FN8jxqAFA0DA02H"|"15q7N7Wo307mfjqR29NpjF"
"Down Under"|"Men At Work"|1982|101|"46RVKt5Edm1zl0rXhPJZxz"|"0f3EsoviYnRKTkmayI3cux"|"6GYIy1SuhPDrugCZ5yNeQy"
"Nothings Gonna Stop Us Now"|"Jefferson Starship"|1987|101|"1bQmLTr9EKYbYeYl0bJ80g"|"0kObWap02DEg9EAJ3PBxzf"|"38uy9OtGLS5byFFgvOkBqm"
"Say Say Say"|"Paul McCartney & Michael Jackson"|1983|101|"3RqsOHYMV8pw47o9CegBrV"|"6a0BBOX5CU1axe2rnKbXks"|"1yOaOzcAEr7hZWjrQeAwc1"
"In the Air Tonight"|"Phil Collins"|1981|5|"18AXbzPzBS8Y3AkgSxzJPb"|"4lxfqrEsLX6N1N4OCSkILp"|"1cM3r0WQZWNkCpEbmFjLln"
"Come On Eileen"|"Dexys Midnight Runners"|1982|101|"3MrWxJaD2AT0W9DjWF64Vm"|"4QTVePrFu1xuGM9K0kNXkk"|"7nCWzcMZanUBPZgZaKpzM6"
"99 Red Balloons"|"Nena"|1984|101|"4R6oOgh523J4M1I0XYe14f"|"6Tz0QRoe083BcOo2YbG9lV"|"7aqz20plzZwXVbeed9bkVz"
"Against All Odds "|"Phil Collins"|1984|5|"63CHa6rmamv9OsehkRD8oz"|"4lxfqrEsLX6N1N4OCSkILp"|"7yZHLfxqiGPbSQLrVJljah"
"Crazy Little Thing Called Love"|"Queen"|1980|7|"35ItUJlMtjOQW3SSiTCrrw"|"1dfeR4HaWDbWqFHLkxsg1d"|"6wPXUmYJ9mOWrKlLzZ5cCa"
"Swing the Mood"|"Jive Bunny & The Mastermixers"|1989|101|"3Aimpqxpvmz7jhJlNnEd5c"|"4GzIiGnHYrOnq2LUiD6zdo"|"0ZtoKNv75D3PvB2i0vPrIP"
"Livin On a Prayer"|"Bon Jovi"|1987|101|"37ZJ0p5Jm13JPevGcx4SkF"|"58lV9VcRSjABbAbfWS6skp"|"0kBfgEilUFCMIQY5IOjG4t"
"Jump"|"Van Halen"|1984|101|"7N3PAbqfTjSEU1edb2tY8j"|"2cnMpRsOVqtPMfq7YiFE6K"|"3REUXdj5OPKhuDTrTtCBU0"
"Like a Virgin"|"Madonna"|1984|1|"1ZPlNanZsJSPK5h9YZZFbZ"|"6tbjWDEIzxoDsBA1FuhfPW"|"2IU9ftOgyRL2caQGWK1jjX"
"Hello"|"Lionel Richie"|1984|101|"0mHyWYXmmCB9iQyK18m3FQ"|"3gMaNLQm7D9MornNILzdSl"|"3alZBOvPaK3hgMEEymw4Yr"
"Sledgehammer"|"Peter Gabriel"|1986|101|"4AUS8KNz7zX8XFu9L38GT0"|"7C4sUpWGlTy7IANjruj02I"|"1vJ8rCzq6BJtKGz9Yf6oT3"
"Everybody Wants to Rule the World"|"Tears For Fears"|1985|101|"4RvWPyQ5RL0ao9LPZeSouE"|"4bthk9UfsYUYdcFyqxmSUU"|"3myPwaMYjdwhtq0nFgeG6W"
"Desire"|"U2"|1988|3|"4D01oA1mGouaAT7fubvKRT"|"51Blml2LZPmy7TTiAg47vQ"|"7hIoJcH4ObWasDFq78u1x9"
"Love Shack"|"The B52s"|1989|101|"4W4wYHtsrgDiivRASVOINL"|"3gdbcIdNypBsYNu3iiCjtN"|"5BAzAODqIwttjj7wxmlNMS"
"Celebration"|"Kool & The Gang"|1981|101|"3K7Q9PHUWPTaknlbFPThn2"|"3VNITwohbvU5Wuy5PC6dsI"|"2kc4mhFRsoIRVD0XEYnwhI"
"Batdance"|"Prince"|1989|2|"4DbUk1qwcz9KKcUY4t8f8u"|"5a2EaR3hamoenG9rDuVn8j"|"2FwzHgJ4XaPhC19Y0uL6SK"
"Get Outta My Dreams Get Into My Car"|"Billy Ocean"|1988|101|"2D4D3hiOf5U0W6SvJoCQph"|"5IDs1CK15HegSAhGEbSYXo"|"7n4OT3zEZaEiyKKd6mFAhi"
"Whos That Girl?"|"Madonna"|1987|1|"3G0NNqwQ1sqRpySr6soHlH"|"6tbjWDEIzxoDsBA1FuhfPW"|"21vHnROXDZY51gJxsjTLXZ"
"Sweet Dreams "|"The Eurythmics"|1983|101|"67xHrhdRPmr0iwt9oX6RVk"|"0NKDgy9j66h3DLnN8qu1bB,5MspMQqdVbdwP6ax3GXqum,7gcCQIlkkfbul5Mt0jBQkg"|"5jNDWA19BJbE24x1UUJGRY"
"Xanadu"|"Olivia Newton-John & Electric Light Orchestra"|1980|101|"7uK5Illze063Cl7CHwbUna"|"60qnVABIKaCvqfhTPIHO3y"|"43hdv0g84jFEzS3sGjS7gg"
"Lambada"|"Kaoma"|1989|101|"6xepovPqjvrkEw9Y5AMmTm"|"1LsXqDdYVyONhrjAORENbu"|"0Lku5Y0I5aGcRSgeo2mOJm"
"Words"|"F R David"|1982|101|"1HPJOoIVdUPuaebxzMrVaD"|"6GnCucI2uDaYj1j39GFxkn"|"3FCGXFULVQiKJkFvo6hMFo"
"Fame"|"Irene Cara"|1980|101|"38JtOksjkWmr9vAylvvqs6"|"3oZa8Xs6IjlIUGLAhVyK4G"|"2Yulxbml3zLShfVAaPxx72"
"The Living Years"|"Mike & The Mechanics"|1989|101|"7tJnjRY2js0yXtNUWE4fgF"|"2yTUYhIf8fxptTIy3KLuJD"|"0d8h3wYNXHFKVeIedrehrs"
"Money For Nothing"|"Dire Straits"|1985|9|"4yqtwO7MQIIXqoiRBPHAgR"|"0WwSkZ7LtFUFjGjMZBMt6T"|"7jvcSnCnugLcisBCNBm60s"
"Footloose"|"Kenny Loggins"|1984|101|"6W2VbtvMrDXm5vYeB7amkO"|"3Y3xIwWyq5wnNHPp5gPjOW"|"3uN87hwClF0hult2cxMbAW"
"Thriller"|"Michael Jackson"|1984|4|"7azo4rpSUh8nXgtonC6Pkq"|"3fMbdgg4jU18AjLCKBhRSm"|"2X8UOIkZQdcz2Hi5Ynt2uk"
"Sweet Child O Mine"|"Guns n Roses"|1988|101|"7snQQk1zcKl8gZ92AnueZW"|"3qm84nBOXUEQ2vnTfUTTFC"|"28yHV3Gdg30AiB8h8em1eW"
"Shaddup You Face"|"Joe Dolce"|1981|101|"0HsYClVWXAYB4hIQvsJatH"|"28L9uzYr7MeiLWrHhzAE13"|"4XQG5cBYGTmu4z3rA740nW"
"The Lady in Red"|"Chris de Burgh"|1986|101|"1GeNWyZtCHbcp3ZWp8GTOO"|"2RpHsROrX075xfIwHn6B2U"|"5Yi08NDFoVAnvHoXqpp9O5"
"Ghostbusters"|"Ray Parker Jr"|1984|101|"300zfRaCgTmEm5Eqe3HqZZ"|"0NyzfcGDZZ6GM25EBG9BYK"|"1Fq1oCtmlSQabl1zIdoWCg"
"Hard to Say Im Sorry"|"Chicago"|1982|101|"07TnWCHrFkvF61GzJuLVt0"|"3iDD7bnsjL9J4fO298r0L0"|"4NmlDrnZOd3ejob9PoiOd9"
"Up Where We Belong"|"Joe Cocker & Jennifer Warnes"|1982|101|"4U6mBgGP8FXN6UH4T3AJhu"|"3pFCERyEiP5xeN2EsPXhjI,1BwHztAQKypBuy5WBEdJnG"|"0OdFUi5lSenjXrgy4dVAP8"
"Girl, Im Gonna Miss You"|"Milli Vanilli"|1989|101|"1ffAMndLMFbKHpXuIDBwc1"|"3vRclCt9VnNhYIxFMQCxuM"|"67QUZa2DQaBdeQvPQGfSkL"
